% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
872	1	1	1	0	0	12	597	0	1	1	0
873	1	1	1	0	0	12	597	0	1	1	0
874	1	1	1	0	0	28	2196	0	1	0	0
874	3	2	1	0	0	28	2196	0	1	0	0
875	3	2	1	0	0	28	2196	0	1	1	0
878	1	1	1	0	0	28	2196	2	0	1	0
878	3	2	1	0	0	28	2196	2	0	1	0
879	1	1	1	0	0	28	2196	0	1	1	0
881	1	1	1	0	0	28	2196	1	0	0	0
881	3	2	1	0	0	28	2196	1	0	0	0
882	1	1	1	0	0	12	597	0	1	1	0
883	1	1	1	0	0	12	597	0	1	1	0
884	1	1	1	0	0	28	2196	0	1	0	0
884	3	2	1	0	0	28	2196	0	1	0	0
885	3	2	1	0	0	28	2196	0	1	1	0
888	1	1	1	0	0	28	2196	2	0	1	0
888	3	2	1	0	0	28	2196	2	0	1	0
889	1	1	1	0	0	28	2196	0	1	1	0
891	1	1	1	0	0	28	2196	1	0	0	0
891	3	2	1	0	0	28	2196	1	0	0	0
892	1	1	1	0	0	12	597	0	1	1	0
893	1	1	1	0	0	12	597	0	1	1	0
894	1	1	1	0	0	28	2196	0	1	0	0
894	3	2	1	0	0	28	2196	0	1	0	0
895	3	2	1	0	0	28	2196	0	1	1	0
898	1	1	1	0	0	28	2196	2	0	1	0
898	3	2	1	0	0	28	2196	2	0	1	0
899	1	1	1	0	0	28	2196	0	1	1	0
901	1	1	1	0	0	28	2196	1	0	0	0
901	3	2	1	0	0	28	2196	1	0	0	0
902	1	1	1	0	0	12	597	0	1	1	0
903	1	1	1	0	0	12	597	0	1	1	0
904	1	1	1	0	0	28	2196	0	1	0	0
904	3	2	1	0	0	28	2196	0	1	0	0
905	3	2	1	0	0	28	2196	0	1	1	0
908	1	1	1	0	0	28	2196	2	0	1	0
908	3	2	1	0	0	28	2196	2	0	1	0
909	1	1	1	0	0	28	2196	0	1	1	0
911	1	1	1	0	0	28	2196	1	0	0	0
911	3	2	1	0	0	28	2196	1	0	0	0
912	1	1	1	0	0	12	597	0	1	1	0
913	1	1	1	0	0	12	597	0	1	1	0
914	1	1	1	0	0	28	2196	0	1	0	0
914	3	2	1	0	0	28	2196	0	1	0	0
915	3	2	1	0	0	28	2196	0	1	1	0
918	1	1	1	0	0	28	2196	2	0	1	0
918	3	2	1	0	0	28	2196	2	0	1	0
919	1	1	1	0	0	28	2196	0	1	1	0
921	1	1	1	0	0	28	2196	1	0	0	0
921	3	2	1	0	0	28	2196	1	0	0	0
922	1	1	1	0	0	12	597	0	1	1	0
923	1	1	1	0	0	12	597	0	1	1	0
924	1	1	1	0	0	28	2196	0	1	0	0
924	3	2	1	0	0	28	2196	0	1	0	0
925	3	2	1	0	0	28	2196	0	1	1	0
928	1	1	1	0	0	28	2196	2	0	1	0
928	3	2	1	0	0	28	2196	2	0	1	0
929	1	1	1	0	0	28	2196	0	1	1	0
931	1	1	1	0	0	28	2196	1	0	0	0
931	3	2	1	0	0	28	2196	1	0	0	0
932	1	1	1	0	0	12	597	0	1	1	0
933	1	1	1	0	0	12	597	0	1	1	0
934	1	1	1	0	0	28	2196	0	1	0	0
934	3	2	1	0	0	28	2196	0	1	0	0
935	3	2	1	0	0	28	2196	0	1	1	0
938	1	1	1	0	0	28	2196	2	0	1	0
938	3	2	1	0	0	28	2196	2	0	1	0
939	1	1	1	0	0	28	2196	0	1	1	0
941	1	1	1	0	0	28	2196	1	0	0	0
941	3	2	1	0	0	28	2196	1	0	0	0
942	1	1	1	0	0	12	597	0	1	1	0
943	1	1	1	0	0	12	597	0	1	1	0
944	1	1	1	0	0	28	2196	0	1	0	0
944	3	2	1	0	0	28	2196	0	1	0	0
945	3	2	1	0	0	28	2196	0	1	1	0
948	1	1	1	0	0	28	2196	2	0	1	0
948	3	2	1	0	0	28	2196	2	0	1	0
949	1	1	1	0	0	28	2196	0	1	1	0
951	1	1	1	0	0	28	2196	1	0	0	0
951	3	2	1	0	0	28	2196	1	0	0	0
952	1	1	1	0	0	12	597	0	1	1	0
953	1	1	1	0	0	12	597	0	1	1	0
954	1	1	1	0	0	28	2196	0	1	0	0
954	3	2	1	0	0	28	2196	0	1	0	0
955	3	2	1	0	0	28	2196	0	1	1	0
958	1	1	1	0	0	28	2196	2	0	1	0
958	3	2	1	0	0	28	2196	2	0	1	0
959	1	1	1	0	0	28	2196	0	1	1	0
961	1	1	1	0	0	28	2196	1	0	0	0
961	3	2	1	0	0	28	2196	1	0	0	0
962	1	1	1	0	0	12	597	0	1	1	0
963	1	1	1	0	0	12	597	0	1	1	0
964	1	1	1	0	0	28	2196	0	1	0	0
964	3	2	1	0	0	28	2196	0	1	0	0
965	3	2	1	0	0	28	2196	0	1	1	0
968	1	1	1	0	0	28	2196	2	0	1	0
968	3	2	1	0	0	28	2196	2	0	1	0
969	1	1	1	0	0	28	2196	0	1	1	0
971	1	1	1	0	0	28	2196	1	0	0	0
971	3	2	1	0	0	28	2196	1	0	0	0
972	1	1	1	0	0	12	597	0	1	1	0
973	1	1	1	0	0	12	597	0	1	1	0
974	1	1	1	0	0	28	2196	0	1	0	0
974	3	2	1	0	0	28	2196	0	1	0	0
975	3	2	1	0	0	28	2196	0	1	1	0
978	1	1	1	0	0	28	2196	2	0	1	0
978	3	2	1	0	0	28	2196	2	0	1	0
979	1	1	1	0	0	28	2196	0	1	1	0
981	1	1	1	0	0	28	2196	1	0	0	0
981	3	2	1	0	0	28	2196	1	0	0	0
983	1	1	1	0	0	12	597	0	1	1	0
984	1	1	1	0	0	28	2196	0	1	0	0
984	3	2	1	0	0	28	2196	0	1	0	0
985	3	2	1	0	0	28	2196	0	1	1	0
988	1	1	1	0	0	28	2196	2	0	1	0
988	3	2	1	0	0	28	2196	2	0	1	0
989	1	1	1	0	0	28	2196	0	1	1	0
991	1	1	1	0	0	28	2196	1	0	0	0
991	3	2	1	0	0	28	2196	1	0	0	0
992	1	1	1	0	0	12	597	0	1	1	0
993	1	1	1	0	0	12	597	0	1	1	0
994	1	1	1	0	0	28	2196	0	1	0	0
994	3	2	1	0	0	28	2196	0	1	0	0
995	3	2	1	0	0	28	2196	0	1	1	0
998	1	1	1	0	0	28	2196	2	0	1	0
998	3	2	1	0	0	28	2196	2	0	1	0
999	1	1	1	0	0	28	2196	0	1	1	0
1001	1	1	1	0	0	28	2196	1	0	0	0
1001	3	2	1	0	0	28	2196	1	0	0	0
1002	1	1	1	0	0	12	597	0	1	1	0
1003	1	1	1	0	0	12	597	0	1	1	0
1004	1	1	1	0	0	28	2196	0	1	0	0
1004	3	2	1	0	0	28	2196	0	1	0	0
1005	3	2	1	0	0	28	2196	0	1	1	0
1008	1	1	1	0	0	28	2196	2	0	1	0
1008	3	2	1	0	0	28	2196	2	0	1	0
1009	1	1	1	0	0	28	2196	0	1	1	0
1011	1	1	1	0	0	28	2196	1	0	0	0
1011	3	2	1	0	0	28	2196	1	0	0	0
1012	1	1	1	0	0	12	597	0	1	1	0
1013	1	1	1	0	0	12	597	0	1	1	0
1014	1	1	1	0	0	28	2196	0	1	0	0
1014	3	2	1	0	0	28	2196	0	1	0	0
1015	3	2	1	0	0	28	2196	0	1	1	0
1018	1	1	1	0	0	28	2196	2	0	1	0
1018	3	2	1	0	0	28	2196	2	0	1	0
1019	1	1	1	0	0	28	2196	0	1	1	0
1021	1	1	1	0	0	28	2196	1	0	0	0
1021	3	2	1	0	0	28	2196	1	0	0	0
1022	1	1	1	0	0	12	597	0	1	1	0
1023	1	1	1	0	0	12	597	0	1	1	0
1024	1	1	1	0	0	28	2196	0	1	0	0
1024	3	2	1	0	0	28	2196	0	1	0	0
1025	3	2	1	0	0	28	2196	0	1	1	0
1028	1	1	1	0	0	28	2196	2	0	1	0
1028	3	2	1	0	0	28	2196	2	0	1	0
1029	1	1	1	0	0	28	2196	0	1	1	0
1031	1	1	1	0	0	28	2196	1	0	0	0
1031	3	2	1	0	0	28	2196	1	0	0	0
1032	1	1	1	0	0	12	597	0	1	1	0
1033	1	1	1	0	0	12	597	0	1	1	0
1034	1	1	1	0	0	28	2196	0	1	0	0
1034	3	2	1	0	0	28	2196	0	1	0	0
1035	3	2	1	0	0	28	2196	0	1	1	0
1038	1	1	1	0	0	28	2196	2	0	1	0
1038	3	2	1	0	0	28	2196	2	0	1	0
1039	1	1	1	0	0	28	2196	0	1	1	0
1041	1	1	1	0	0	28	2196	1	0	0	0
1041	3	2	1	0	0	28	2196	1	0	0	0
1042	1	1	1	0	0	12	597	0	1	1	0
1043	1	1	1	0	0	12	597	0	1	1	0
1044	1	1	1	0	0	28	2196	0	1	0	0
1044	3	2	1	0	0	28	2196	0	1	0	0
1045	3	2	1	0	0	28	2196	0	1	1	0
1048	1	1	1	0	0	28	2196	2	0	1	0
1048	3	2	1	0	0	28	2196	2	0	1	0
1049	1	1	1	0	0	28	2196	0	1	1	0
1051	1	1	1	0	0	28	2196	1	0	0	0
1051	3	2	1	0	0	28	2196	1	0	0	0
1052	1	1	1	0	0	12	597	0	1	1	0
1053	1	1	1	0	0	12	597	0	1	1	0
1054	1	1	1	0	0	28	2196	0	1	0	0
1054	3	2	1	0	0	28	2196	0	1	0	0
1055	3	2	1	0	0	28	2196	0	1	1	0
1058	3	2	1	0	0	28	2196	2	0	1	0
1059	1	1	1	0	0	28	2196	0	1	1	0
1061	1	1	1	0	0	28	2196	1	0	0	0
1061	3	2	1	0	0	28	2196	1	0	0	0
1062	1	1	1	0	0	12	597	0	1	1	0
1063	1	1	1	0	0	12	597	0	1	1	0
1064	1	1	1	0	0	28	2196	0	1	0	0
1064	3	2	1	0	0	28	2196	0	1	0	0
1065	3	2	1	0	0	28	2196	0	1	1	0
1068	1	1	1	0	0	28	2196	2	0	1	0
1068	3	2	1	0	0	28	2196	2	0	1	0
1069	1	1	1	0	0	28	2196	0	1	1	0
1071	1	1	1	0	0	28	2196	1	0	0	0
1071	3	2	1	0	0	28	2196	1	0	0	0
1072	1	1	1	0	0	12	597	0	1	1	0
1073	1	1	1	0	0	12	597	0	1	1	0
1074	1	1	1	0	0	28	2196	0	1	0	0
1074	3	2	1	0	0	28	2196	0	1	0	0
1075	3	2	1	0	0	28	2196	0	1	1	0
1078	1	1	1	0	0	28	2196	2	0	1	0
1078	3	2	1	0	0	28	2196	2	0	1	0
1079	1	1	1	0	0	28	2196	0	1	1	0
1081	1	1	1	0	0	28	2196	1	0	0	0
1081	3	2	1	0	0	28	2196	1	0	0	0
1082	1	1	1	0	0	12	597	0	1	1	0
1083	1	1	1	0	0	12	597	0	1	1	0
1084	1	1	1	0	0	28	2196	0	1	0	0
1084	3	2	1	0	0	28	2196	0	1	0	0
1085	3	2	1	0	0	28	2196	0	1	1	0
1088	1	1	1	0	0	28	2196	2	0	1	0
1088	3	2	1	0	0	28	2196	2	0	1	0
1089	1	1	1	0	0	28	2196	0	1	1	0
1091	1	1	1	0	0	28	2196	1	0	0	0
1091	3	2	1	0	0	28	2196	1	0	0	0
1092	1	1	1	0	0	12	597	0	1	1	0
1093	1	1	1	0	0	12	597	0	1	1	0
1094	1	1	1	0	0	28	2196	0	1	0	0
1094	3	2	1	0	0	28	2196	0	1	0	0
1095	3	2	1	0	0	28	2196	0	1	1	0
1098	1	1	1	0	0	28	2196	2	0	1	0
1098	3	2	1	0	0	28	2196	2	0	1	0
1099	1	1	1	0	0	28	2196	0	1	1	0
1101	1	1	1	0	0	28	2196	1	0	0	0
1101	3	2	1	0	0	28	2196	1	0	0	0
1102	1	1	1	0	0	12	597	0	1	1	0
1103	1	1	1	0	0	12	597	0	1	1	0
1104	1	1	1	0	0	28	2196	0	1	0	0
1104	3	2	1	0	0	28	2196	0	1	0	0
1105	3	2	1	0	0	28	2196	0	1	1	0
1108	1	1	1	0	0	28	2196	2	0	1	0
1108	3	2	1	0	0	28	2196	2	0	1	0
1109	1	1	1	0	0	28	2196	0	1	1	0
1111	1	1	1	0	0	28	2196	1	0	0	0
1111	3	2	1	0	0	28	2196	1	0	0	0
1112	1	1	1	0	0	12	597	0	1	1	0
1113	1	1	1	0	0	12	597	0	1	1	0
1114	1	1	1	0	0	28	2196	0	1	0	0
1114	3	2	1	0	0	28	2196	0	1	0	0
1115	3	2	1	0	0	28	2196	0	1	1	0
1118	1	1	1	0	0	28	2196	2	0	1	0
1118	3	2	1	0	0	28	2196	2	0	1	0
1119	1	1	1	0	0	28	2196	0	1	1	0
1121	1	1	1	0	0	28	2196	1	0	0	0
1121	3	2	1	0	0	28	2196	1	0	0	0
1122	1	1	1	0	0	12	597	0	1	1	0
1123	1	1	1	0	0	12	597	0	1	1	0
1124	1	1	1	0	0	28	2196	0	1	0	0
1124	3	2	1	0	0	28	2196	0	1	0	0
1125	3	2	1	0	0	28	2196	0	1	1	0
1128	1	1	1	0	0	28	2196	2	0	1	0
1128	3	2	1	0	0	28	2196	2	0	1	0
1129	1	1	1	0	0	28	2196	0	1	1	0
1131	1	1	1	0	0	28	2196	1	0	0	0
1131	3	2	1	0	0	28	2196	1	0	0	0
1132	1	1	1	0	0	12	597	0	1	1	0
1133	1	1	1	0	0	12	597	0	1	1	0
1134	1	1	1	0	0	28	2196	0	1	0	0
1134	3	2	1	0	0	28	2196	0	1	0	0
1135	3	2	1	0	0	28	2196	0	1	1	0
1138	1	1	1	0	0	28	2196	2	0	1	0
1138	3	2	1	0	0	28	2196	2	0	1	0
1139	1	1	1	0	0	28	2196	0	1	1	0
1141	1	1	1	0	0	28	2196	1	0	0	0
1141	3	2	1	0	0	28	2196	1	0	0	0
1142	1	1	1	0	0	12	597	0	1	1	0
1143	1	1	1	0	0	12	597	0	1	1	0
1144	1	1	1	0	0	28	2196	0	1	0	0
1144	3	2	1	0	0	28	2196	0	1	0	0
1145	3	2	1	0	0	28	2196	0	1	1	0
1148	1	1	1	0	0	28	2196	2	0	1	0
1148	3	2	1	0	0	28	2196	2	0	1	0
1149	1	1	1	0	0	28	2196	0	1	1	0
1151	1	1	1	0	0	28	2196	1	0	0	0
1151	3	2	1	0	0	28	2196	1	0	0	0
1152	1	1	1	0	0	12	597	0	1	1	0
1153	1	1	1	0	0	12	597	0	1	1	0
1154	1	1	1	0	0	28	2196	0	1	0	0
1154	3	2	1	0	0	28	2196	0	1	0	0
1155	3	2	1	0	0	28	2196	0	1	1	0
1158	1	1	1	0	0	28	2196	2	0	1	0
1158	3	2	1	0	0	28	2196	2	0	1	0
1159	1	1	1	0	0	28	2196	0	1	1	0
1161	1	1	1	0	0	28	2196	1	0	0	0
1161	3	2	1	0	0	28	2196	1	0	0	0
1162	1	1	1	0	0	12	597	0	1	1	0
1163	1	1	1	0	0	12	597	0	1	1	0
1164	1	1	1	0	0	28	2196	0	1	0	0
1164	3	2	1	0	0	28	2196	0	1	0	0
1165	3	2	1	0	0	28	2196	0	1	1	0
1168	1	1	1	0	0	28	2196	2	0	1	0
1168	3	2	1	0	0	28	2196	2	0	1	0
1169	1	1	1	0	0	28	2196	0	1	1	0
1171	1	1	1	0	0	28	2196	1	0	0	0
1171	3	2	1	0	0	28	2196	1	0	0	0
1172	1	1	1	0	0	12	597	0	1	1	0
1173	1	1	1	0	0	12	597	0	1	1	0
1174	1	1	1	0	0	28	2196	0	1	0	0
1174	3	2	1	0	0	28	2196	0	1	0	0
1175	3	2	1	0	0	28	2196	0	1	1	0
1178	1	1	1	0	0	28	2196	2	0	1	0
1178	3	2	1	0	0	28	2196	2	0	1	0
1179	1	1	1	0	0	28	2196	0	1	1	0
1181	1	1	1	0	0	28	2196	1	0	0	0
1181	3	2	1	0	0	28	2196	1	0	0	0
1182	1	1	1	0	0	12	597	0	1	1	0
1183	1	1	1	0	0	12	597	0	1	1	0
1184	1	1	1	0	0	28	2196	0	1	0	0
1184	3	2	1	0	0	28	2196	0	1	0	0
1185	3	2	1	0	0	28	2196	0	1	1	0
1188	1	1	1	0	0	28	2196	2	0	1	0
1188	3	2	1	0	0	28	2196	2	0	1	0
1189	1	1	1	0	0	28	2196	0	1	1	0
1191	1	1	1	0	0	28	2196	1	0	0	0
1191	3	2	1	0	0	28	2196	1	0	0	0
1192	1	1	1	0	0	12	597	0	1	1	0
1193	1	1	1	0	0	12	597	0	1	1	0
1194	1	1	1	0	0	28	2196	0	1	0	0
1194	3	2	1	0	0	28	2196	0	1	0	0
1195	3	2	1	0	0	28	2196	0	1	1	0
1198	1	1	1	0	0	28	2196	2	0	1	0
1198	3	2	1	0	0	28	2196	2	0	1	0
1199	1	1	1	0	0	28	2196	0	1	1	0
1201	1	1	1	0	0	28	2196	1	0	0	0
1201	3	2	1	0	0	28	2196	1	0	0	0
1202	1	1	1	0	0	12	597	0	1	1	0
1203	1	1	1	0	0	12	597	0	1	1	0
1204	1	1	1	0	0	28	2196	0	1	0	0
1204	3	2	1	0	0	28	2196	0	1	0	0
1205	3	2	1	0	0	28	2196	0	1	1	0
1208	1	1	1	0	0	28	2196	2	0	1	0
1208	3	2	1	0	0	28	2196	2	0	1	0
1209	1	1	1	0	0	28	2196	0	1	1	0
1211	1	1	1	0	0	28	2196	1	0	0	0
1212	1	1	1	0	0	12	597	0	1	1	0
1213	1	1	1	0	0	12	597	0	1	1	0
1214	1	1	1	0	0	28	2196	0	1	0	0
1214	3	2	1	0	0	28	2196	0	1	0	0
1215	3	2	1	0	0	28	2196	0	1	1	0
1218	1	1	1	0	0	28	2196	2	0	1	0
1219	1	1	1	0	0	28	2196	0	1	1	0
1221	1	1	1	0	0	28	2196	1	0	0	0
1221	3	2	1	0	0	28	2196	1	0	0	0
1222	1	1	1	0	0	12	597	0	1	1	0
1223	1	1	1	0	0	12	597	0	1	1	0
1224	1	1	1	0	0	28	2196	0	1	0	0
1224	3	2	1	0	0	28	2196	0	1	0	0
1225	3	2	1	0	0	28	2196	0	1	1	0
1228	1	1	1	0	0	28	2196	2	0	1	0
1228	3	2	1	0	0	28	2196	2	0	1	0
1229	1	1	1	0	0	28	2196	0	1	1	0
1231	1	1	1	0	0	28	2196	1	0	0	0
1231	3	2	1	0	0	28	2196	1	0	0	0
1232	1	1	1	0	0	12	597	0	1	1	0
1233	1	1	1	0	0	12	597	0	1	1	0
1234	1	1	1	0	0	28	2196	0	1	0	0
1235	3	2	1	0	0	28	2196	0	1	1	0
1238	1	1	1	0	0	28	2196	2	0	1	0
1238	3	2	1	0	0	28	2196	2	0	1	0
1239	1	1	1	0	0	28	2196	0	1	1	0
1241	1	1	1	0	0	28	2196	1	0	1	0
1242	1	1	1	0	0	12	597	0	1	1	0
1243	1	1	1	0	0	12	597	0	1	1	0
1244	1	1	1	0	0	28	2196	0	1	0	0
1244	3	2	1	0	0	28	2196	0	1	0	0
1245	3	2	1	0	0	28	2196	0	1	1	0
1249	1	1	1	0	0	28	2196	0	1	1	0
1251	1	1	1	0	0	28	2196	1	0	0	0
1251	3	2	1	0	0	28	2196	1	0	1	0
1252	1	1	1	0	0	12	597	0	1	1	0
1253	1	1	1	0	0	12	597	0	1	1	0
1254	1	1	1	0	0	28	2196	0	1	0	0
1254	3	2	1	0	0	28	2196	0	1	0	0
1255	3	2	1	0	0	28	2196	0	1	1	0
1258	1	1	1	0	0	28	2196	2	0	1	0
1259	1	1	1	0	0	28	2196	0	1	1	0
1261	1	1	1	0	0	28	2196	1	0	0	0
1261	3	2	1	0	0	28	2196	1	0	0	0
1262	1	1	1	0	0	12	597	0	1	1	0
1263	1	1	1	0	0	12	597	0	1	1	0
1264	1	1	1	0	0	28	2196	0	1	0	0
1264	3	2	1	0	0	28	2196	0	1	0	0
1265	3	2	1	0	0	28	2196	0	1	1	0
1268	1	1	1	0	0	28	2196	2	0	1	0
1268	3	2	1	0	0	28	2196	2	0	1	0
1269	1	1	1	0	0	28	2196	0	1	1	0
1271	1	1	1	0	0	28	2196	1	0	0	0
1271	3	2	1	0	0	28	2196	1	0	0	0
1272	1	1	1	0	0	12	597	0	1	1	0
1273	1	1	1	0	0	12	597	0	1	1	0
1274	1	1	1	0	0	28	2196	0	1	0	0
1274	3	2	1	0	0	28	2196	0	1	0	0
1275	3	2	1	0	0	28	2196	0	1	1	0
1278	1	1	1	0	0	28	2196	2	0	1	0
1278	3	2	1	0	0	28	2196	2	0	1	0
1279	1	1	1	0	0	28	2196	0	1	1	0
1281	1	1	1	0	0	28	2196	1	0	0	0
1281	3	2	1	0	0	28	2196	1	0	0	0
1282	1	1	1	0	0	12	597	0	1	1	0
1283	1	1	1	0	0	12	597	0	1	1	0
1284	1	1	1	0	0	28	2196	0	1	0	0
1284	3	2	1	0	0	28	2196	0	1	0	0
1285	3	2	1	0	0	28	2196	0	1	1	0
1288	1	1	1	0	0	28	2196	2	0	1	0
1288	3	2	1	0	0	28	2196	2	0	1	0
1289	1	1	1	0	0	28	2196	0	1	1	0
1291	1	1	1	0	0	28	2196	1	0	0	0
1291	3	2	1	0	0	28	2196	1	0	0	0
1292	1	1	1	0	0	12	597	0	1	1	0
1293	1	1	1	0	0	12	597	0	1	1	0
1294	1	1	1	0	0	28	2196	0	1	0	0
1294	3	2	1	0	0	28	2196	0	1	0	0
1295	3	2	1	0	0	28	2196	0	1	1	0
1298	1	1	1	0	0	28	2196	2	0	1	0
1298	3	2	1	0	0	28	2196	2	0	1	0
1299	1	1	1	0	0	28	2196	0	1	1	0
1301	1	1	1	0	0	28	2196	1	0	0	0
1301	3	2	1	0	0	28	2196	1	0	0	0
1302	1	1	1	0	0	12	597	0	1	1	0
1303	1	1	1	0	0	12	597	0	1	1	0
1304	1	1	1	0	0	28	2196	0	1	0	0
1304	3	2	1	0	0	28	2196	0	1	0	0
1305	3	2	1	0	0	28	2196	0	1	1	0
1308	1	1	1	0	0	28	2196	2	0	1	0
1308	3	2	1	0	0	28	2196	2	0	1	0
1309	1	1	1	0	0	28	2196	0	1	1	0
1311	1	1	1	0	0	28	2196	1	0	0	0
1311	3	2	1	0	0	28	2196	1	0	0	0
1312	1	1	1	0	0	12	597	0	1	1	0
1313	1	1	1	0	0	12	597	0	1	1	0
1314	1	1	1	0	0	28	2196	0	1	0	0
1314	3	2	1	0	0	28	2196	0	1	0	0
1315	3	2	1	0	0	28	2196	0	1	1	0
1318	1	1	1	0	0	28	2196	2	0	1	0
1318	3	2	1	0	0	28	2196	2	0	1	0
1319	1	1	1	0	0	28	2196	0	1	1	0
1321	1	1	1	0	0	28	2196	1	0	0	0
1321	3	2	1	0	0	28	2196	1	0	0	0
1322	1	1	1	0	0	12	597	0	1	1	0
1323	1	1	1	0	0	12	597	0	1	1	0
1324	1	1	1	0	0	28	2196	0	1	0	0
1324	3	2	1	0	0	28	2196	0	1	0	0
1325	3	2	1	0	0	28	2196	0	1	1	0
1328	1	1	1	0	0	28	2196	2	0	1	0
1328	3	2	1	0	0	28	2196	2	0	1	0
1329	1	1	1	0	0	28	2196	0	1	1	0
1331	1	1	1	0	0	28	2196	1	0	0	0
1331	3	2	1	0	0	28	2196	1	0	0	0
1332	1	1	1	0	0	12	597	0	1	1	0
1333	1	1	1	0	0	12	597	0	1	1	0
1334	1	1	1	0	0	28	2196	0	1	0	0
1334	3	2	1	0	0	28	2196	0	1	0	0
1335	3	2	1	0	0	28	2196	0	1	1	0
1338	1	1	1	0	0	28	2196	2	0	1	0
1338	3	2	1	0	0	28	2196	2	0	1	0
1339	1	1	1	0	0	28	2196	0	1	1	0
1341	1	1	1	0	0	28	2196	1	0	0	0
1341	3	2	1	0	0	28	2196	1	0	0	0
1342	1	1	1	0	0	12	597	0	1	1	0
1343	1	1	1	0	0	12	597	0	1	1	0
1344	1	1	1	0	0	28	2196	0	1	0	0
1344	3	2	1	0	0	28	2196	0	1	0	0
1345	3	2	1	0	0	28	2196	0	1	1	0
1348	1	1	1	0	0	28	2196	2	0	1	0
1348	3	2	1	0	0	28	2196	2	0	1	0
1349	1	1	1	0	0	28	2196	0	1	1	0
1351	1	1	1	0	0	28	2196	1	0	0	0
1351	3	2	1	0	0	28	2196	1	0	0	0
1352	1	1	1	0	0	12	597	0	1	1	0
1353	1	1	1	0	0	12	597	0	1	1	0
1354	1	1	1	0	0	28	2196	0	1	0	0
1354	3	2	1	0	0	28	2196	0	1	0	0
1355	3	2	1	0	0	28	2196	0	1	1	0
1358	1	1	1	0	0	28	2196	2	0	1	0
1358	3	2	1	0	0	28	2196	2	0	1	0
1359	1	1	1	0	0	28	2196	0	1	1	0
1361	1	1	1	0	0	28	2196	1	0	0	0
1361	3	2	1	0	0	28	2196	1	0	0	0
1362	1	1	1	0	0	12	597	0	1	1	0
1363	1	1	1	0	0	12	597	0	1	1	0
1364	1	1	1	0	0	28	2196	0	1	0	0
1364	3	2	1	0	0	28	2196	0	1	0	0
1365	3	2	1	0	0	28	2196	0	1	1	0
1368	1	1	1	0	0	28	2196	2	0	1	0
1368	3	2	1	0	0	28	2196	2	0	1	0
1369	1	1	1	0	0	28	2196	0	1	1	0
1371	1	1	1	0	0	28	2196	1	0	0	0
1371	3	2	1	0	0	28	2196	1	0	0	0
1372	1	1	1	0	0	12	597	0	1	1	0
1373	1	1	1	0	0	12	597	0	1	1	0
1374	1	1	1	0	0	28	2196	0	1	0	0
1374	3	2	1	0	0	28	2196	0	1	0	0
1375	3	2	1	0	0	28	2196	0	1	1	0
1378	1	1	1	0	0	28	2196	2	0	1	0
1378	3	2	1	0	0	28	2196	2	0	1	0
1379	1	1	1	0	0	28	2196	0	1	1	0
1381	1	1	1	0	0	28	2196	1	0	0	0
1381	3	2	1	0	0	28	2196	1	0	0	0
1382	1	1	1	0	0	12	597	0	1	1	0
1383	1	1	1	0	0	12	597	0	1	1	0
1384	1	1	1	0	0	28	2196	0	1	0	0
1384	3	2	1	0	0	28	2196	0	1	0	0
1385	3	2	1	0	0	28	2196	0	1	1	0
1388	1	1	1	0	0	28	2196	2	0	1	0
1388	3	2	1	0	0	28	2196	2	0	1	0
1389	1	1	1	0	0	28	2196	0	1	1	0
1391	1	1	1	0	0	28	2196	1	0	0	0
1391	3	2	1	0	0	28	2196	1	0	0	0
1392	1	1	1	0	0	12	597	0	1	1	0
1393	1	1	1	0	0	12	597	0	1	1	0
1394	1	1	1	0	0	28	2196	0	1	0	0
1394	3	2	1	0	0	28	2196	0	1	0	0
1395	3	2	1	0	0	28	2196	0	1	1	0
1398	1	1	1	0	0	28	2196	2	0	1	0
1398	3	2	1	0	0	28	2196	2	0	1	0
1399	1	1	1	0	0	28	2196	0	1	1	0
1401	1	1	1	0	0	28	2196	1	0	0	0
1401	3	2	1	0	0	28	2196	1	0	0	0
1402	1	1	1	0	0	12	597	0	1	1	0
1403	1	1	1	0	0	12	597	0	1	1	0
1404	1	1	1	0	0	28	2196	0	1	0	0
1404	3	2	1	0	0	28	2196	0	1	0	0
1405	3	2	1	0	0	28	2196	0	1	1	0
1408	1	1	1	0	0	28	2196	2	0	1	0
1408	3	2	1	0	0	28	2196	2	0	1	0
1409	1	1	1	0	0	28	2196	0	1	1	0
1411	1	1	1	0	0	28	2196	1	0	0	0
1411	3	2	1	0	0	28	2196	1	0	0	0
1412	1	1	1	0	0	12	597	0	1	1	0
1413	1	1	1	0	0	12	597	0	1	1	0
1414	1	1	1	0	0	28	2196	0	1	0	0
1414	3	2	1	0	0	28	2196	0	1	0	0
1415	3	2	1	0	0	28	2196	0	1	1	0
1418	1	1	1	0	0	28	2196	2	0	1	0
1418	3	2	1	0	0	28	2196	2	0	1	0
1419	1	1	1	0	0	28	2196	0	1	1	0
1421	1	1	1	0	0	28	2196	1	0	0	0
1421	3	2	1	0	0	28	2196	1	0	0	0
1422	1	1	1	0	0	12	597	0	1	1	0
1423	1	1	1	0	0	12	597	0	1	1	0
1424	1	1	1	0	0	28	2196	0	1	0	0
1424	3	2	1	0	0	28	2196	0	1	0	0
