% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
53886	8	1	1	0	28	2292	0	1	1	0
53896	8	1	1	0	28	2292	0	1	1	0
53906	8	1	1	0	28	2292	0	1	1	0
53916	8	1	1	0	28	2292	0	1	1	0
53926	8	1	1	0	28	2292	0	1	1	0
53936	8	1	1	0	28	2292	0	1	1	0
53946	8	1	1	0	28	2292	0	1	1	0
53956	8	1	1	0	28	2292	0	1	1	0
53966	8	1	1	0	28	2292	0	1	1	0
53976	8	1	1	0	28	2292	0	1	1	0
53986	8	1	1	0	28	2292	0	1	1	0
53996	8	1	1	0	28	2292	0	1	1	0
54006	8	1	1	0	28	2292	0	1	1	0
54016	8	1	1	0	28	2292	0	1	1	0
54026	8	1	1	0	28	2292	0	1	1	0
54036	8	1	1	0	28	2292	0	1	1	0
54046	8	1	1	0	28	2292	0	1	1	0
54056	8	1	1	0	28	2292	0	1	1	0
54066	8	1	1	0	28	2292	0	1	1	0
54076	8	1	1	0	28	2292	0	1	1	0
54086	8	1	1	0	28	2292	0	1	1	0
54096	8	1	1	0	28	2292	0	1	1	0
54106	8	1	1	0	28	2292	0	1	1	0
54116	8	1	1	0	28	2292	0	1	1	0
54126	8	1	1	0	28	2292	0	1	1	0
54136	8	1	1	0	28	2292	0	1	1	0
54146	8	1	1	0	28	2292	0	1	1	0
54156	8	1	1	0	28	2292	0	1	1	0
54166	8	1	1	0	28	2292	0	1	1	0
54176	8	1	1	0	28	2292	0	1	1	0
54186	8	1	1	0	28	2292	0	1	1	0
54196	8	1	1	0	28	2292	0	1	1	0
54206	8	1	1	0	28	2292	0	1	1	0
54216	8	1	1	0	28	2292	0	1	1	0
54226	8	1	1	0	28	2292	0	1	1	0
54236	8	1	1	0	28	2292	0	1	1	0
54246	8	1	1	0	28	2292	0	1	1	0
54256	8	1	1	0	28	2292	0	1	1	0
54266	8	1	1	0	28	2292	0	1	1	0
54276	8	1	1	0	28	2292	0	1	1	0
54286	8	1	1	0	28	2292	0	1	1	0
54296	8	1	1	0	28	2292	0	1	1	0
54306	8	1	1	0	28	2292	0	1	1	0
54316	8	1	1	0	28	2292	0	1	1	0
54326	8	1	1	0	28	2292	0	1	1	0
54336	8	1	1	0	28	2292	0	1	1	0
54346	8	1	1	0	28	2292	0	1	1	0
54356	8	1	1	0	28	2292	0	1	1	0
54366	8	1	1	0	28	2292	0	1	1	0
54376	8	1	1	0	28	2292	0	1	1	0
54386	8	1	1	0	28	2292	0	1	1	0
54396	8	1	1	0	28	2292	0	1	1	0
54406	8	1	1	0	28	2292	0	1	1	0
54416	8	1	1	0	28	2292	0	1	1	0
54426	8	1	1	0	28	2292	0	1	1	0
54436	8	1	1	0	28	2292	0	1	1	0
54446	8	1	1	0	28	2292	0	1	1	0
54456	8	1	1	0	28	2292	0	1	1	0
54466	8	1	1	0	28	2292	0	1	1	0
54476	8	1	1	0	28	2292	0	1	1	0
54486	8	1	1	0	28	2292	0	1	1	0
54496	8	1	1	0	28	2292	0	1	1	0
54506	8	1	1	0	28	2292	0	1	1	0
54516	8	1	1	0	28	2292	0	1	1	0
54526	8	1	1	0	28	2292	0	1	1	0
54536	8	1	1	0	28	2292	0	1	1	0
54546	8	1	1	0	28	2292	0	1	1	0
54556	8	1	1	0	28	2292	0	1	1	0
54566	8	1	1	0	28	2292	0	1	1	0
54576	8	1	1	0	28	2292	0	1	1	0
54586	8	1	1	0	28	2292	0	1	1	0
54596	8	1	1	0	28	2292	0	1	1	0
54606	8	1	1	0	28	2292	0	1	1	0
54616	8	1	1	0	28	2292	0	1	1	0
54626	8	1	1	0	28	2292	0	1	1	0
54636	8	1	1	0	28	2292	0	1	1	0
54646	8	1	1	0	28	2292	0	1	1	0
54656	8	1	1	0	28	2292	0	1	1	0
54666	8	1	1	0	28	2292	0	1	1	0
54676	8	1	1	0	28	2292	0	1	1	0
54686	8	1	1	0	28	2292	0	1	1	0
54696	8	1	1	0	28	2292	0	1	1	0
54706	8	1	1	0	28	2292	0	1	1	0
54716	8	1	1	0	28	2292	0	1	1	0
54726	8	1	1	0	28	2292	0	1	1	0
54736	8	1	1	0	28	2292	0	1	1	0
54746	8	1	1	0	28	2292	0	1	1	0
54756	8	1	1	0	28	2292	0	1	1	0
54766	8	1	1	0	28	2292	0	1	1	0
54776	8	1	1	0	28	2292	0	1	1	0
54786	8	1	1	0	28	2292	0	1	1	0
54796	8	1	1	0	28	2292	0	1	1	0
54806	8	1	1	0	28	2292	0	1	1	0
54816	8	1	1	0	28	2292	0	1	1	0
54826	8	1	1	0	28	2292	0	1	1	0
54836	8	1	1	0	28	2292	0	1	1	0
54846	8	1	1	0	28	2292	0	1	1	0
54856	8	1	1	0	28	2292	0	1	1	0
54866	8	1	1	0	28	2292	0	1	1	0
54876	8	1	1	0	28	2292	0	1	1	0
54886	8	1	1	0	28	2292	0	1	1	0
54896	8	1	1	0	28	2292	0	1	1	0
54906	8	1	1	0	28	2292	0	1	1	0
54916	8	1	1	0	28	2292	0	1	1	0
54926	8	1	1	0	28	2292	0	1	1	0
54936	8	1	1	0	28	2292	0	1	1	0
54946	8	1	1	0	28	2292	0	1	1	0
54956	8	1	1	0	28	2292	0	1	1	0
54966	8	1	1	0	28	2292	0	1	1	0
54976	8	1	1	0	28	2292	0	1	1	0
54986	8	1	1	0	28	2292	0	1	1	0
54996	8	1	1	0	28	2292	0	1	1	0
55006	8	1	1	0	28	2292	0	1	1	0
55016	8	1	1	0	28	2292	0	1	1	0
55026	8	1	1	0	28	2292	0	1	1	0
55036	8	1	1	0	28	2292	0	1	1	0
55046	8	1	1	0	28	2292	0	1	1	0
55056	8	1	1	0	28	2292	0	1	1	0
55066	8	1	1	0	28	2292	0	1	1	0
55076	8	1	1	0	28	2292	0	1	1	0
55086	8	1	1	0	28	2292	0	1	1	0
55096	8	1	1	0	28	2292	0	1	1	0
55106	8	1	1	0	28	2292	0	1	1	0
55116	8	1	1	0	28	2292	0	1	1	0
55126	8	1	1	0	28	2292	0	1	1	0
55136	8	1	1	0	28	2292	0	1	1	0
55146	8	1	1	0	28	2292	0	1	1	0
55156	8	1	1	0	28	2292	0	1	1	0
55166	8	1	1	0	28	2292	0	1	1	0
55176	8	1	1	0	28	2292	0	1	1	0
55186	8	1	1	0	28	2292	0	1	1	0
55196	8	1	1	0	28	2292	0	1	1	0
55206	8	1	1	0	28	2292	0	1	1	0
55216	8	1	1	0	28	2292	0	1	1	0
55226	8	1	1	0	28	2292	0	1	1	0
55236	8	1	1	0	28	2292	0	1	1	0
55246	8	1	1	0	28	2292	0	1	1	0
55256	8	1	1	0	28	2292	0	1	1	0
55266	8	1	1	0	28	2292	0	1	1	0
55276	8	1	1	0	28	2292	0	1	1	0
55286	8	1	1	0	28	2292	0	1	1	0
55296	8	1	1	0	28	2292	0	1	1	0
55306	8	1	1	0	28	2292	0	1	1	0
55316	8	1	1	0	28	2292	0	1	1	0
55326	8	1	1	0	28	2292	0	1	1	0
55336	8	1	1	0	28	2292	0	1	1	0
55346	8	1	1	0	28	2292	0	1	1	0
55356	8	1	1	0	28	2292	0	1	1	0
55366	8	1	1	0	28	2292	0	1	1	0
55376	8	1	1	0	28	2292	0	1	1	0
55386	8	1	1	0	28	2292	0	1	1	0
55396	8	1	1	0	28	2292	0	1	1	0
55406	8	1	1	0	28	2292	0	1	1	0
55416	8	1	1	0	28	2292	0	1	1	0
55426	8	1	1	0	28	2292	0	1	1	0
55436	8	1	1	0	28	2292	0	1	1	0
55446	8	1	1	0	28	2292	0	1	1	0
55456	8	1	1	0	28	2292	0	1	1	0
55466	8	1	1	0	28	2292	0	1	1	0
55476	8	1	1	0	28	2292	0	1	1	0
55486	8	1	1	0	28	2292	0	1	1	0
55496	8	1	1	0	28	2292	0	1	1	0
55506	8	1	1	0	28	2292	0	1	1	0
55516	8	1	1	0	28	2292	0	1	1	0
55526	8	1	1	0	28	2292	0	1	1	0
55536	8	1	1	0	28	2292	0	1	1	0
55546	8	1	1	0	28	2292	0	1	1	0
55556	8	1	1	0	28	2292	0	1	1	0
55566	8	1	1	0	28	2292	0	1	1	0
55576	8	1	1	0	28	2292	0	1	1	0
55586	8	1	1	0	28	2292	0	1	1	0
55596	8	1	1	0	28	2292	0	1	1	0
55606	8	1	1	0	28	2292	0	1	1	0
55616	8	1	1	0	28	2292	0	1	1	0
55626	8	1	1	0	28	2292	0	1	1	0
55636	8	1	1	0	28	2292	0	1	1	0
55646	8	1	1	0	28	2292	0	1	1	0
55656	8	1	1	0	28	2292	0	1	1	0
55666	8	1	1	0	28	2292	0	1	1	0
55676	8	1	1	0	28	2292	0	1	1	0
55686	8	1	1	0	28	2292	0	1	1	0
55696	8	1	1	0	28	2292	0	1	1	0
55706	8	1	1	0	28	2292	0	1	1	0
55716	8	1	1	0	28	2292	0	1	1	0
55726	8	1	1	0	28	2292	0	1	1	0
55736	8	1	1	0	28	2292	0	1	1	0
55746	8	1	1	0	28	2292	0	1	1	0
55756	8	1	1	0	28	2292	0	1	1	0
55766	8	1	1	0	28	2292	0	1	1	0
55776	8	1	1	0	28	2292	0	1	1	0
55786	8	1	1	0	28	2292	0	1	1	0
55796	8	1	1	0	28	2292	0	1	1	0
55806	8	1	1	0	28	2292	0	1	1	0
55816	8	1	1	0	28	2292	0	1	1	0
55826	8	1	1	0	28	2292	0	1	1	0
55836	8	1	1	0	28	2292	0	1	1	0
55846	8	1	1	0	28	2292	0	1	1	0
55856	8	1	1	0	28	2292	0	1	1	0
55866	8	1	1	0	28	2292	0	1	1	0
55876	8	1	1	0	28	2292	0	1	1	0
55886	8	1	1	0	28	2292	0	1	1	0
55896	8	1	1	0	28	2292	0	1	1	0
55906	8	1	1	0	28	2292	0	1	1	0
55916	8	1	1	0	28	2292	0	1	1	0
55926	8	1	1	0	28	2292	0	1	1	0
55936	8	1	1	0	28	2292	0	1	1	0
55946	8	1	1	0	28	2292	0	1	1	0
55956	8	1	1	0	28	2292	0	1	1	0
55966	8	1	1	0	28	2292	0	1	1	0
55976	8	1	1	0	28	2292	0	1	1	0
55986	8	1	1	0	28	2292	0	1	1	0
55996	8	1	1	0	28	2292	0	1	1	0
56006	8	1	1	0	28	2292	0	1	1	0
56016	8	1	1	0	28	2292	0	1	1	0
56026	8	1	1	0	28	2292	0	1	1	0
56036	8	1	1	0	28	2292	0	1	1	0
56046	8	1	1	0	28	2292	0	1	1	0
56056	8	1	1	0	28	2292	0	1	1	0
56066	8	1	1	0	28	2292	0	1	1	0
56076	8	1	1	0	28	2292	0	1	1	0
56086	8	1	1	0	28	2292	0	1	1	0
56096	8	1	1	0	28	2292	0	1	1	0
56106	8	1	1	0	28	2292	0	1	1	0
56116	8	1	1	0	28	2292	0	1	1	0
56126	8	1	1	0	28	2292	0	1	1	0
56136	8	1	1	0	28	2292	0	1	1	0
56146	8	1	1	0	28	2292	0	1	1	0
56156	8	1	1	0	28	2292	0	1	1	0
56166	8	1	1	0	28	2292	0	1	1	0
56176	8	1	1	0	28	2292	0	1	1	0
56186	8	1	1	0	28	2292	0	1	1	0
56196	8	1	1	0	28	2292	0	1	1	0
56206	8	1	1	0	28	2292	0	1	1	0
56216	8	1	1	0	28	2292	0	1	1	0
56226	8	1	1	0	28	2292	0	1	1	0
56236	8	1	1	0	28	2292	0	1	1	0
56246	8	1	1	0	28	2292	0	1	1	0
56256	8	1	1	0	28	2292	0	1	1	0
56266	8	1	1	0	28	2292	0	1	1	0
56276	8	1	1	0	28	2292	0	1	1	0
56286	8	1	1	0	28	2292	0	1	1	0
56296	8	1	1	0	28	2292	0	1	1	0
56306	8	1	1	0	28	2292	0	1	1	0
56316	8	1	1	0	28	2292	0	1	1	0
56326	8	1	1	0	28	2292	0	1	1	0
56336	8	1	1	0	28	2292	0	1	1	0
56346	8	1	1	0	28	2292	0	1	1	0
56356	8	1	1	0	28	2292	0	1	1	0
56366	8	1	1	0	28	2292	0	1	1	0
56376	8	1	1	0	28	2292	0	1	1	0
56386	8	1	1	0	28	2292	0	1	1	0
56396	8	1	1	0	28	2292	0	1	1	0
56406	8	1	1	0	28	2292	0	1	1	0
56416	8	1	1	0	28	2292	0	1	1	0
56426	8	1	1	0	28	2292	0	1	1	0
56436	8	1	1	0	28	2292	0	1	1	0
56446	8	1	1	0	28	2292	0	1	1	0
56456	8	1	1	0	28	2292	0	1	1	0
56466	8	1	1	0	28	2292	0	1	1	0
56476	8	1	1	0	28	2292	0	1	1	0
56486	8	1	1	0	28	2292	0	1	1	0
56496	8	1	1	0	28	2292	0	1	1	0
56506	8	1	1	0	28	2292	0	1	1	0
56516	8	1	1	0	28	2292	0	1	1	0
56526	8	1	1	0	28	2292	0	1	1	0
56536	8	1	1	0	28	2292	0	1	1	0
56546	8	1	1	0	28	2292	0	1	1	0
56556	8	1	1	0	28	2292	0	1	1	0
56566	8	1	1	0	28	2292	0	1	1	0
56576	8	1	1	0	28	2292	0	1	1	0
56586	8	1	1	0	28	2292	0	1	1	0
56596	8	1	1	0	28	2292	0	1	1	0
56606	8	1	1	0	28	2292	0	1	1	0
56616	8	1	1	0	28	2292	0	1	1	0
56626	8	1	1	0	28	2292	0	1	1	0
56636	8	1	1	0	28	2292	0	1	1	0
56646	8	1	1	0	28	2292	0	1	1	0
56656	8	1	1	0	28	2292	0	1	1	0
56666	8	1	1	0	28	2292	0	1	1	0
56676	8	1	1	0	28	2292	0	1	1	0
56686	8	1	1	0	28	2292	0	1	1	0
56696	8	1	1	0	28	2292	0	1	1	0
56706	8	1	1	0	28	2292	0	1	1	0
56716	8	1	1	0	28	2292	0	1	1	0
56726	8	1	1	0	28	2292	0	1	1	0
56736	8	1	1	0	28	2292	0	1	1	0
56746	8	1	1	0	28	2292	0	1	1	0
56756	8	1	1	0	28	2292	0	1	1	0
56766	8	1	1	0	28	2292	0	1	1	0
56776	8	1	1	0	28	2292	0	1	1	0
56786	8	1	1	0	28	2292	0	1	1	0
56796	8	1	1	0	28	2292	0	1	1	0
56806	8	1	1	0	28	2292	0	1	1	0
56816	8	1	1	0	28	2292	0	1	1	0
56826	8	1	1	0	28	2292	0	1	1	0
56836	8	1	1	0	28	2292	0	1	1	0
56846	8	1	1	0	28	2292	0	1	1	0
56856	8	1	1	0	28	2292	0	1	1	0
56866	8	1	1	0	28	2292	0	1	1	0
56876	8	1	1	0	28	2292	0	1	1	0
56886	8	1	1	0	28	2292	0	1	1	0
56896	8	1	1	0	28	2292	0	1	1	0
56906	8	1	1	0	28	2292	0	1	1	0
56916	8	1	1	0	28	2292	0	1	1	0
56926	8	1	1	0	28	2292	0	1	1	0
56936	8	1	1	0	28	2292	0	1	1	0
56946	8	1	1	0	28	2292	0	1	1	0
56956	8	1	1	0	28	2292	0	1	1	0
56966	8	1	1	0	28	2292	0	1	1	0
56976	8	1	1	0	28	2292	0	1	1	0
56986	8	1	1	0	28	2292	0	1	1	0
56996	8	1	1	0	28	2292	0	1	1	0
57006	8	1	1	0	28	2292	0	1	1	0
57016	8	1	1	0	28	2292	0	1	1	0
57026	8	1	1	0	28	2292	0	1	1	0
57036	8	1	1	0	28	2292	0	1	1	0
57046	8	1	1	0	28	2292	0	1	1	0
57056	8	1	1	0	28	2292	0	1	1	0
57066	8	1	1	0	28	2292	0	1	1	0
57076	8	1	1	0	28	2292	0	1	1	0
57086	8	1	1	0	28	2292	0	1	1	0
57096	8	1	1	0	28	2292	0	1	1	0
57106	8	1	1	0	28	2292	0	1	1	0
57116	8	1	1	0	28	2292	0	1	1	0
57126	8	1	1	0	28	2292	0	1	1	0
57136	8	1	1	0	28	2292	0	1	1	0
57146	8	1	1	0	28	2292	0	1	1	0
57156	8	1	1	0	28	2292	0	1	1	0
57166	8	1	1	0	28	2292	0	1	1	0
57176	8	1	1	0	28	2292	0	1	1	0
57186	8	1	1	0	28	2292	0	1	1	0
57196	8	1	1	0	28	2292	0	1	1	0
57206	8	1	1	0	28	2292	0	1	1	0
57216	8	1	1	0	28	2292	0	1	1	0
57226	8	1	1	0	28	2292	0	1	1	0
57236	8	1	1	0	28	2292	0	1	1	0
57246	8	1	1	0	28	2292	0	1	1	0
57256	8	1	1	0	28	2292	0	1	1	0
57266	8	1	1	0	28	2292	0	1	1	0
57276	8	1	1	0	28	2292	0	1	1	0
57286	8	1	1	0	28	2292	0	1	1	0
57296	8	1	1	0	28	2292	0	1	1	0
57306	8	1	1	0	28	2292	0	1	1	0
57316	8	1	1	0	28	2292	0	1	1	0
57326	8	1	1	0	28	2292	0	1	1	0
57336	8	1	1	0	28	2292	0	1	1	0
57346	8	1	1	0	28	2292	0	1	1	0
57356	8	1	1	0	28	2292	0	1	1	0
57366	8	1	1	0	28	2292	0	1	1	0
57376	8	1	1	0	28	2292	0	1	1	0
57386	8	1	1	0	28	2292	0	1	1	0
57396	8	1	1	0	28	2292	0	1	1	0
57406	8	1	1	0	28	2292	0	1	1	0
57416	8	1	1	0	28	2292	0	1	1	0
57426	8	1	1	0	28	2292	0	1	1	0
57436	8	1	1	0	28	2292	0	1	1	0
57446	8	1	1	0	28	2292	0	1	1	0
57456	8	1	1	0	28	2292	0	1	1	0
57466	8	1	1	0	28	2292	0	1	1	0
57476	8	1	1	0	28	2292	0	1	1	0
57486	8	1	1	0	28	2292	0	1	1	0
57496	8	1	1	0	28	2292	0	1	1	0
57506	8	1	1	0	28	2292	0	1	1	0
57516	8	1	1	0	28	2292	0	1	1	0
57526	8	1	1	0	28	2292	0	1	1	0
57536	8	1	1	0	28	2292	0	1	1	0
57546	8	1	1	0	28	2292	0	1	1	0
57556	8	1	1	0	28	2292	0	1	1	0
57566	8	1	1	0	28	2292	0	1	1	0
57576	8	1	1	0	28	2292	0	1	1	0
57586	8	1	1	0	28	2292	0	1	1	0
57596	8	1	1	0	28	2292	0	1	1	0
57606	8	1	1	0	28	2292	0	1	1	0
57616	8	1	1	0	28	2292	0	1	1	0
57626	8	1	1	0	28	2292	0	1	1	0
57636	8	1	1	0	28	2292	0	1	1	0
57646	8	1	1	0	28	2292	0	1	1	0
57656	8	1	1	0	28	2292	0	1	1	0
57666	8	1	1	0	28	2292	0	1	1	0
57676	8	1	1	0	28	2292	0	1	1	0
57686	8	1	1	0	28	2292	0	1	1	0
57696	8	1	1	0	28	2292	0	1	1	0
57706	8	1	1	0	28	2292	0	1	1	0
57716	8	1	1	0	28	2292	0	1	1	0
57726	8	1	1	0	28	2292	0	1	1	0
57736	8	1	1	0	28	2292	0	1	1	0
57746	8	1	1	0	28	2292	0	1	1	0
57756	8	1	1	0	28	2292	0	1	1	0
57766	8	1	1	0	28	2292	0	1	1	0
57776	8	1	1	0	28	2292	0	1	1	0
57786	8	1	1	0	28	2292	0	1	1	0
57796	8	1	1	0	28	2292	0	1	1	0
57806	8	1	1	0	28	2292	0	1	1	0
57816	8	1	1	0	28	2292	0	1	1	0
57826	8	1	1	0	28	2292	0	1	1	0
57836	8	1	1	0	28	2292	0	1	1	0
57846	8	1	1	0	28	2292	0	1	1	0
57856	8	1	1	0	28	2292	0	1	1	0
57866	8	1	1	0	28	2292	0	1	1	0
57876	8	1	1	0	28	2292	0	1	1	0
57886	8	1	1	0	28	2292	0	1	1	0
57896	8	1	1	0	28	2292	0	1	1	0
57906	8	1	1	0	28	2292	0	1	1	0
57916	8	1	1	0	28	2292	0	1	1	0
57926	8	1	1	0	28	2292	0	1	1	0
57936	8	1	1	0	28	2292	0	1	1	0
57946	8	1	1	0	28	2292	0	1	1	0
57956	8	1	1	0	28	2292	0	1	1	0
57966	8	1	1	0	28	2292	0	1	1	0
57976	8	1	1	0	28	2292	0	1	1	0
57986	8	1	1	0	28	2292	0	1	1	0
57996	8	1	1	0	28	2292	0	1	1	0
58006	8	1	1	0	28	2292	0	1	1	0
58016	8	1	1	0	28	2292	0	1	1	0
58026	8	1	1	0	28	2292	0	1	1	0
58036	8	1	1	0	28	2292	0	1	1	0
58046	8	1	1	0	28	2292	0	1	1	0
58056	8	1	1	0	28	2292	0	1	1	0
58066	8	1	1	0	28	2292	0	1	1	0
58076	8	1	1	0	28	2292	0	1	1	0
58086	8	1	1	0	28	2292	0	1	1	0
58096	8	1	1	0	28	2292	0	1	1	0
58106	8	1	1	0	28	2292	0	1	1	0
58116	8	1	1	0	28	2292	0	1	1	0
58126	8	1	1	0	28	2292	0	1	1	0
58136	8	1	1	0	28	2292	0	1	1	0
58146	8	1	1	0	28	2292	0	1	1	0
58156	8	1	1	0	28	2292	0	1	1	0
58166	8	1	1	0	28	2292	0	1	1	0
58176	8	1	1	0	28	2292	0	1	1	0
58186	8	1	1	0	28	2292	0	1	1	0
58196	8	1	1	0	28	2292	0	1	1	0
58206	8	1	1	0	28	2292	0	1	1	0
58216	8	1	1	0	28	2292	0	1	1	0
58226	8	1	1	0	28	2292	0	1	1	0
58236	8	1	1	0	28	2292	0	1	1	0
58246	8	1	1	0	28	2292	0	1	1	0
58256	8	1	1	0	28	2292	0	1	1	0
58266	8	1	1	0	28	2292	0	1	1	0
58276	8	1	1	0	28	2292	0	1	1	0
58286	8	1	1	0	28	2292	0	1	1	0
58296	8	1	1	0	28	2292	0	1	1	0
58306	8	1	1	0	28	2292	0	1	1	0
58316	8	1	1	0	28	2292	0	1	1	0
58326	8	1	1	0	28	2292	0	1	1	0
58336	8	1	1	0	28	2292	0	1	1	0
58346	8	1	1	0	28	2292	0	1	1	0
58356	8	1	1	0	28	2292	0	1	1	0
58366	8	1	1	0	28	2292	0	1	1	0
58376	8	1	1	0	28	2292	0	1	1	0
58386	8	1	1	0	28	2292	0	1	1	0
58396	8	1	1	0	28	2292	0	1	1	0
58406	8	1	1	0	28	2292	0	1	1	0
58416	8	1	1	0	28	2292	0	1	1	0
58426	8	1	1	0	28	2292	0	1	1	0
58436	8	1	1	0	28	2292	0	1	1	0
58446	8	1	1	0	28	2292	0	1	1	0
58456	8	1	1	0	28	2292	0	1	1	0
58466	8	1	1	0	28	2292	0	1	1	0
58476	8	1	1	0	28	2292	0	1	1	0
58486	8	1	1	0	28	2292	0	1	1	0
58496	8	1	1	0	28	2292	0	1	1	0
58506	8	1	1	0	28	2292	0	1	1	0
58516	8	1	1	0	28	2292	0	1	1	0
58526	8	1	1	0	28	2292	0	1	1	0
58536	8	1	1	0	28	2292	0	1	1	0
58546	8	1	1	0	28	2292	0	1	1	0
58556	8	1	1	0	28	2292	0	1	1	0
58566	8	1	1	0	28	2292	0	1	1	0
58576	8	1	1	0	28	2292	0	1	1	0
58586	8	1	1	0	28	2292	0	1	1	0
58596	8	1	1	0	28	2292	0	1	1	0
58606	8	1	1	0	28	2292	0	1	1	0
58616	8	1	1	0	28	2292	0	1	1	0
58626	8	1	1	0	28	2292	0	1	1	0
58636	8	1	1	0	28	2292	0	1	1	0
58646	8	1	1	0	28	2292	0	1	1	0
58656	8	1	1	0	28	2292	0	1	1	0
58666	8	1	1	0	28	2292	0	1	1	0
58676	8	1	1	0	28	2292	0	1	1	0
58686	8	1	1	0	28	2292	0	1	1	0
58696	8	1	1	0	28	2292	0	1	1	0
58706	8	1	1	0	28	2292	0	1	1	0
58716	8	1	1	0	28	2292	0	1	1	0
58726	8	1	1	0	28	2292	0	1	1	0
58736	8	1	1	0	28	2292	0	1	1	0
58746	8	1	1	0	28	2292	0	1	1	0
58756	8	1	1	0	28	2292	0	1	1	0
58766	8	1	1	0	28	2292	0	1	1	0
58776	8	1	1	0	28	2292	0	1	1	0
58786	8	1	1	0	28	2292	0	1	1	0
58796	8	1	1	0	28	2292	0	1	1	0
58806	8	1	1	0	28	2292	0	1	1	0
58816	8	1	1	0	28	2292	0	1	1	0
58826	8	1	1	0	28	2292	0	1	1	0
58836	8	1	1	0	28	2292	0	1	1	0
58846	8	1	1	0	28	2292	0	1	1	0
58856	8	1	1	0	28	2292	0	1	1	0
58866	8	1	1	0	28	2292	0	1	1	0
58876	8	1	1	0	28	2292	0	1	1	0
58886	8	1	1	0	28	2292	0	1	1	0
58896	8	1	1	0	28	2292	0	1	1	0
58906	8	1	1	0	28	2292	0	1	1	0
58916	8	1	1	0	28	2292	0	1	1	0
58926	8	1	1	0	28	2292	0	1	1	0
58936	8	1	1	0	28	2292	0	1	1	0
58946	8	1	1	0	28	2292	0	1	1	0
58956	8	1	1	0	28	2292	0	1	1	0
58966	8	1	1	0	28	2292	0	1	1	0
58976	8	1	1	0	28	2292	0	1	1	0
58986	8	1	1	0	28	2292	0	1	1	0
58996	8	1	1	0	28	2292	0	1	1	0
59006	8	1	1	0	28	2292	0	1	1	0
59016	8	1	1	0	28	2292	0	1	1	0
59026	8	1	1	0	28	2292	0	1	1	0
59036	8	1	1	0	28	2292	0	1	1	0
59046	8	1	1	0	28	2292	0	1	1	0
59056	8	1	1	0	28	2292	0	1	1	0
59066	8	1	1	0	28	2292	0	1	1	0
59076	8	1	1	0	28	2292	0	1	1	0
59086	8	1	1	0	28	2292	0	1	1	0
59096	8	1	1	0	28	2292	0	1	1	0
59106	8	1	1	0	28	2292	0	1	1	0
59116	8	1	1	0	28	2292	0	1	1	0
59126	8	1	1	0	28	2292	0	1	1	0
59136	8	1	1	0	28	2292	0	1	1	0
59146	8	1	1	0	28	2292	0	1	1	0
59156	8	1	1	0	28	2292	0	1	1	0
59166	8	1	1	0	28	2292	0	1	1	0
59176	8	1	1	0	28	2292	0	1	1	0
59186	8	1	1	0	28	2292	0	1	1	0
59196	8	1	1	0	28	2292	0	1	1	0
59206	8	1	1	0	28	2292	0	1	1	0
59216	8	1	1	0	28	2292	0	1	1	0
59226	8	1	1	0	28	2292	0	1	1	0
59236	8	1	1	0	28	2292	0	1	1	0
59246	8	1	1	0	28	2292	0	1	1	0
59256	8	1	1	0	28	2292	0	1	1	0
59266	8	1	1	0	28	2292	0	1	1	0
59276	8	1	1	0	28	2292	0	1	1	0
59286	8	1	1	0	28	2292	0	1	1	0
59296	8	1	1	0	28	2292	0	1	1	0
59306	8	1	1	0	28	2292	0	1	1	0
59316	8	1	1	0	28	2292	0	1	1	0
59326	8	1	1	0	28	2292	0	1	1	0
59336	8	1	1	0	28	2292	0	1	1	0
59346	8	1	1	0	28	2292	0	1	1	0
59356	8	1	1	0	28	2292	0	1	1	0
59366	8	1	1	0	28	2292	0	1	1	0
59376	8	1	1	0	28	2292	0	1	1	0
59386	8	1	1	0	28	2292	0	1	1	0
59396	8	1	1	0	28	2292	0	1	1	0
59406	8	1	1	0	28	2292	0	1	1	0
59416	8	1	1	0	28	2292	0	1	1	0
59426	8	1	1	0	28	2292	0	1	1	0
59436	8	1	1	0	28	2292	0	1	1	0
59446	8	1	1	0	28	2292	0	1	1	0
59456	8	1	1	0	28	2292	0	1	1	0
59466	8	1	1	0	28	2292	0	1	1	0
59476	8	1	1	0	28	2292	0	1	1	0
59486	8	1	1	0	28	2292	0	1	1	0
59496	8	1	1	0	28	2292	0	1	1	0
59506	8	1	1	0	28	2292	0	1	1	0
59516	8	1	1	0	28	2292	0	1	1	0
59526	8	1	1	0	28	2292	0	1	1	0
59536	8	1	1	0	28	2292	0	1	1	0
59546	8	1	1	0	28	2292	0	1	1	0
59556	8	1	1	0	28	2292	0	1	1	0
59566	8	1	1	0	28	2292	0	1	1	0
59576	8	1	1	0	28	2292	0	1	1	0
59586	8	1	1	0	28	2292	0	1	1	0
59596	8	1	1	0	28	2292	0	1	1	0
59606	8	1	1	0	28	2292	0	1	1	0
59616	8	1	1	0	28	2292	0	1	1	0
59626	8	1	1	0	28	2292	0	1	1	0
59636	8	1	1	0	28	2292	0	1	1	0
59646	8	1	1	0	28	2292	0	1	1	0
59656	8	1	1	0	28	2292	0	1	1	0
59666	8	1	1	0	28	2292	0	1	1	0
59676	8	1	1	0	28	2292	0	1	1	0
59686	8	1	1	0	28	2292	0	1	1	0
