% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
3.31	1	1	332	1	1	28	2292	0
3.312	1	1	332	3	1	28	2292	0
3.32	1	1	333	1	1	28	2292	0
3.322	1	1	333	3	1	28	2292	0
3.33	1	1	334	1	1	28	2292	0
3.332	1	1	334	3	1	28	2292	0
3.34	1	1	335	1	1	28	2292	0
3.342	1	1	335	3	1	28	2292	0
3.35	1	1	336	1	1	28	2292	0
3.352	1	1	336	3	1	28	2292	0
3.36	1	1	337	1	1	28	2292	0
3.362	1	1	337	3	1	28	2292	0
3.37	1	1	338	1	1	28	2292	0
3.372	1	1	338	3	1	28	2292	0
3.38	1	1	339	1	1	28	2292	0
3.382	1	1	339	3	1	28	2292	0
3.39	1	1	340	1	1	28	2292	0
3.392	1	1	340	3	1	28	2292	0
3.4	1	1	341	1	1	28	2292	0
3.402	1	1	341	3	1	28	2292	0
3.41	1	1	342	1	1	28	2292	0
3.412	1	1	342	3	1	28	2292	0
3.42	1	1	343	1	1	28	2292	0
3.422	1	1	343	3	1	28	2292	0
3.43	1	1	344	1	1	28	2292	0
3.432	1	1	344	3	1	28	2292	0
3.44	1	1	345	1	1	28	2292	0
3.442	1	1	345	3	1	28	2292	0
3.45	1	1	346	1	1	28	2292	0
3.452	1	1	346	3	1	28	2292	0
3.46	1	1	347	1	1	28	2292	0
3.462	1	1	347	3	1	28	2292	0
3.47	1	1	348	1	1	28	2292	0
3.472	1	1	348	3	1	28	2292	0
3.48	1	1	349	1	1	28	2292	0
3.482	1	1	349	3	1	28	2292	0
3.49	1	1	350	1	1	28	2292	0
3.492	1	1	350	3	1	28	2292	0
3.5	1	1	351	1	1	28	2292	0
3.502	1	1	351	3	1	28	2292	0
3.51	1	1	352	1	1	28	2292	0
3.512	1	1	352	3	1	28	2292	0
3.52	1	1	353	1	1	28	2292	0
3.522	1	1	353	3	1	28	2292	0
3.53	1	1	354	1	1	28	2292	0
3.532	1	1	354	3	1	28	2292	0
3.54	1	1	355	1	1	28	2292	0
3.542	1	1	355	3	1	28	2292	0
3.55	1	1	356	1	1	28	2292	0
3.552	1	1	356	3	1	28	2292	0
3.56	1	1	357	1	1	28	2292	0
3.562	1	1	357	3	1	28	2292	0
3.57	1	1	358	1	1	28	2292	0
3.572	1	1	358	3	1	28	2292	0
3.58	1	1	359	1	1	28	2292	0
3.582	1	1	359	3	1	28	2292	0
3.59	1	1	360	1	1	28	2292	0
3.592	1	1	360	3	1	28	2292	0
3.6	1	1	361	1	1	28	2292	0
3.602	1	1	361	3	1	28	2292	0
3.61	1	1	362	1	1	28	2292	0
3.612	1	1	362	3	1	28	2292	0
3.62	1	1	363	1	1	28	2292	0
3.622	1	1	363	3	1	28	2292	0
3.63	1	1	364	1	1	28	2292	0
3.632	1	1	364	3	1	28	2292	0
3.64	1	1	365	1	1	28	2292	0
3.642	1	1	365	3	1	28	2292	0
3.65	1	1	366	1	1	28	2292	0
3.652	1	1	366	3	1	28	2292	0
3.66	1	1	367	1	1	28	2292	0
3.662	1	1	367	3	1	28	2292	0
3.67	1	1	368	1	1	28	2292	0
3.672	1	1	368	3	1	28	2292	0
3.68	1	1	369	1	1	28	2292	0
3.682	1	1	369	3	1	28	2292	0
3.69	1	1	370	1	1	28	2292	0
3.692	1	1	370	3	1	28	2292	0
3.7	1	1	371	1	1	28	2292	0
3.702	1	1	371	3	1	28	2292	0
3.71	1	1	372	1	1	28	2292	0
3.712	1	1	372	3	1	28	2292	0
3.72	1	1	373	1	1	28	2292	0
3.722	1	1	373	3	1	28	2292	0
3.73	1	1	374	1	1	28	2292	0
3.732	1	1	374	3	1	28	2292	0
3.74	1	1	375	1	1	28	2292	0
3.742	1	1	375	3	1	28	2292	0
3.75	1	1	376	1	1	28	2292	0
3.752	1	1	376	3	1	28	2292	0
3.76	1	1	377	1	1	28	2292	0
3.762	1	1	377	3	1	28	2292	0
3.77	1	1	378	1	1	28	2292	0
3.772	1	1	378	3	1	28	2292	0
3.78	1	1	379	1	1	28	2292	0
3.782	1	1	379	3	1	28	2292	0
3.79	1	1	380	1	1	28	2292	0
3.792	1	1	380	3	1	28	2292	0
3.8	1	1	381	1	1	28	2292	0
3.802	1	1	381	3	1	28	2292	0
3.81	1	1	382	1	1	28	2292	0
3.812	1	1	382	3	1	28	2292	0
3.82	1	1	383	1	1	28	2292	0
3.822	1	1	383	3	1	28	2292	0
3.83	1	1	384	1	1	28	2292	0
3.832	1	1	384	3	1	28	2292	0
3.84	1	1	385	1	1	28	2292	0
3.842	1	1	385	3	1	28	2292	0
3.85	1	1	386	1	1	28	2292	0
3.852	1	1	386	3	1	28	2292	0
3.86	1	1	387	1	1	28	2292	0
3.862	1	1	387	3	1	28	2292	0
3.87	1	1	388	1	1	28	2292	0
3.872	1	1	388	3	1	28	2292	0
3.88	1	1	389	1	1	28	2292	0
3.882	1	1	389	3	1	28	2292	0
3.89	1	1	390	1	1	28	2292	0
3.892	1	1	390	3	1	28	2292	0
3.9	1	1	391	1	1	28	2292	0
3.902	1	1	391	3	1	28	2292	0
3.91	1	1	392	1	1	28	2292	0
3.912	1	1	392	3	1	28	2292	0
3.92	1	1	393	1	1	28	2292	0
3.922	1	1	393	3	1	28	2292	0
3.93	1	1	394	1	1	28	2292	0
3.932	1	1	394	3	1	28	2292	0
3.94	1	1	395	1	1	28	2292	0
3.942	1	1	395	3	1	28	2292	0
3.95	1	1	396	1	1	28	2292	0
3.952	1	1	396	3	1	28	2292	0
3.96	1	1	397	1	1	28	2292	0
3.962	1	1	397	3	1	28	2292	0
3.97	1	1	398	1	1	28	2292	0
3.972	1	1	398	3	1	28	2292	0
3.98	1	1	399	1	1	28	2292	0
3.982	1	1	399	3	1	28	2292	0
3.99	1	1	400	1	1	28	2292	0
3.992	1	1	400	3	1	28	2292	0
4	1	1	401	1	1	28	2292	0
4.002	1	1	401	3	1	28	2292	0
4.01	1	1	402	1	1	28	2292	0
4.012	1	1	402	3	1	28	2292	0
4.02	1	1	403	1	1	28	2292	0
4.022	1	1	403	3	1	28	2292	0
4.03	1	1	404	1	1	28	2292	0
4.032	1	1	404	3	1	28	2292	0
4.04	1	1	405	1	1	28	2292	0
4.042	1	1	405	3	1	28	2292	0
4.05	1	1	406	1	1	28	2292	0
4.052	1	1	406	3	1	28	2292	0
4.06	1	1	407	1	1	28	2292	0
4.062	1	1	407	3	1	28	2292	0
4.07	1	1	408	1	1	28	2292	0
4.072	1	1	408	3	1	28	2292	0
4.08	1	1	409	1	1	28	2292	0
4.082	1	1	409	3	1	28	2292	0
4.09	1	1	410	1	1	28	2292	0
4.092	1	1	410	3	1	28	2292	0
4.1	1	1	411	1	1	28	2292	0
4.102	1	1	411	3	1	28	2292	0
4.11	1	1	412	1	1	28	2292	0
4.112	1	1	412	3	1	28	2292	0
4.12	1	1	413	1	1	28	2292	0
4.122	1	1	413	3	1	28	2292	0
4.13	1	1	414	1	1	28	2292	0
4.132	1	1	414	3	1	28	2292	0
4.14	1	1	415	1	1	28	2292	0
4.142	1	1	415	3	1	28	2292	0
4.15	1	1	416	1	1	28	2292	0
4.152	1	1	416	3	1	28	2292	0
4.16	1	1	417	1	1	28	2292	0
4.162	1	1	417	3	1	28	2292	0
4.17	1	1	418	1	1	28	2292	0
4.172	1	1	418	3	1	28	2292	0
4.18	1	1	419	1	1	28	2292	0
4.182	1	1	419	3	1	28	2292	0
4.19	1	1	420	1	1	28	2292	0
4.192	1	1	420	3	1	28	2292	0
4.2	1	1	421	1	1	28	2292	0
4.202	1	1	421	3	1	28	2292	0
4.21	1	1	422	1	1	28	2292	0
4.212	1	1	422	3	1	28	2292	0
4.22	1	1	423	1	1	28	2292	0
4.222	1	1	423	3	1	28	2292	0
4.23	1	1	424	1	1	28	2292	0
4.232	1	1	424	3	1	28	2292	0
4.24	1	1	425	1	1	28	2292	0
4.242	1	1	425	3	1	28	2292	0
4.25	1	1	426	1	1	28	2292	0
4.252	1	1	426	3	1	28	2292	0
4.26	1	1	427	1	1	28	2292	0
4.262	1	1	427	3	1	28	2292	0
4.27	1	1	428	1	1	28	2292	0
4.272	1	1	428	3	1	28	2292	0
4.28	1	1	429	1	1	28	2292	0
4.282	1	1	429	3	1	28	2292	0
4.29	1	1	430	1	1	28	2292	0
4.292	1	1	430	3	1	28	2292	0
4.3	1	1	431	1	1	28	2292	0
4.302	1	1	431	3	1	28	2292	0
4.31	1	1	432	1	1	28	2292	0
4.312	1	1	432	3	1	28	2292	0
4.32	1	1	433	1	1	28	2292	0
4.322	1	1	433	3	1	28	2292	0
4.33	1	1	434	1	1	28	2292	0
4.332	1	1	434	3	1	28	2292	0
4.34	1	1	435	1	1	28	2292	0
4.342	1	1	435	3	1	28	2292	0
4.35	1	1	436	1	1	28	2292	0
4.352	1	1	436	3	1	28	2292	0
4.36	1	1	437	1	1	28	2292	0
4.362	1	1	437	3	1	28	2292	0
4.37	1	1	438	1	1	28	2292	0
4.372	1	1	438	3	1	28	2292	0
4.38	1	1	439	1	1	28	2292	0
4.382	1	1	439	3	1	28	2292	0
4.39	1	1	440	1	1	28	2292	0
4.392	1	1	440	3	1	28	2292	0
4.4	1	1	441	1	1	28	2292	0
4.402	1	1	441	3	1	28	2292	0
4.41	1	1	442	1	1	28	2292	0
4.412	1	1	442	3	1	28	2292	0
4.42	1	1	443	1	1	28	2292	0
4.422	1	1	443	3	1	28	2292	0
4.43	1	1	444	1	1	28	2292	0
4.432	1	1	444	3	1	28	2292	0
4.44	1	1	445	1	1	28	2292	0
4.442	1	1	445	3	1	28	2292	0
4.45	1	1	446	1	1	28	2292	0
4.452	1	1	446	3	1	28	2292	0
4.46	1	1	447	1	1	28	2292	0
4.462	1	1	447	3	1	28	2292	0
4.47	1	1	448	1	1	28	2292	0
4.472	1	1	448	3	1	28	2292	0
4.48	1	1	449	1	1	28	2292	0
4.482	1	1	449	3	1	28	2292	0
4.49	1	1	450	1	1	28	2292	0
4.492	1	1	450	3	1	28	2292	0
4.5	1	1	451	1	1	28	2292	0
4.502	1	1	451	3	1	28	2292	0
4.51	1	1	452	1	1	28	2292	0
4.512	1	1	452	3	1	28	2292	0
4.52	1	1	453	1	1	28	2292	0
4.522	1	1	453	3	1	28	2292	0
4.53	1	1	454	1	1	28	2292	0
4.532	1	1	454	3	1	28	2292	0
4.54	1	1	455	1	1	28	2292	0
4.542	1	1	455	3	1	28	2292	0
4.55	1	1	456	1	1	28	2292	0
4.552	1	1	456	3	1	28	2292	0
4.56	1	1	457	1	1	28	2292	0
4.562	1	1	457	3	1	28	2292	0
4.57	1	1	458	1	1	28	2292	0
4.572	1	1	458	3	1	28	2292	0
4.58	1	1	459	1	1	28	2292	0
4.582	1	1	459	3	1	28	2292	0
4.59	1	1	460	1	1	28	2292	0
4.592	1	1	460	3	1	28	2292	0
4.6	1	1	461	1	1	28	2292	0
4.602	1	1	461	3	1	28	2292	0
4.61	1	1	462	1	1	28	2292	0
4.612	1	1	462	3	1	28	2292	0
4.62	1	1	463	1	1	28	2292	0
4.622	1	1	463	3	1	28	2292	0
4.63	1	1	464	1	1	28	2292	0
4.632	1	1	464	3	1	28	2292	0
4.64	1	1	465	1	1	28	2292	0
4.642	1	1	465	3	1	28	2292	0
4.65	1	1	466	1	1	28	2292	0
4.652	1	1	466	3	1	28	2292	0
4.66	1	1	467	1	1	28	2292	0
4.662	1	1	467	3	1	28	2292	0
4.67	1	1	468	1	1	28	2292	0
4.672	1	1	468	3	1	28	2292	0
4.68	1	1	469	1	1	28	2292	0
4.682	1	1	469	3	1	28	2292	0
4.69	1	1	470	1	1	28	2292	0
4.692	1	1	470	3	1	28	2292	0
4.7	1	1	471	1	1	28	2292	0
4.702	1	1	471	3	1	28	2292	0
4.71	1	1	472	1	1	28	2292	0
4.712	1	1	472	3	1	28	2292	0
4.72	1	1	473	1	1	28	2292	0
4.722	1	1	473	3	1	28	2292	0
4.73	1	1	474	1	1	28	2292	0
4.732	1	1	474	3	1	28	2292	0
4.74	1	1	475	1	1	28	2292	0
4.742	1	1	475	3	1	28	2292	0
4.75	1	1	476	1	1	28	2292	0
4.752	1	1	476	3	1	28	2292	0
4.76	1	1	477	1	1	28	2292	0
4.762	1	1	477	3	1	28	2292	0
4.77	1	1	478	1	1	28	2292	0
4.772	1	1	478	3	1	28	2292	0
4.78	1	1	479	1	1	28	2292	0
4.782	1	1	479	3	1	28	2292	0
4.79	1	1	480	1	1	28	2292	0
4.792	1	1	480	3	1	28	2292	0
4.8	1	1	481	1	1	28	2292	0
4.802	1	1	481	3	1	28	2292	0
4.81	1	1	482	1	1	28	2292	0
4.812	1	1	482	3	1	28	2292	0
4.82	1	1	483	1	1	28	2292	0
4.822	1	1	483	3	1	28	2292	0
4.83	1	1	484	1	1	28	2292	0
4.832	1	1	484	3	1	28	2292	0
4.84	1	1	485	1	1	28	2292	0
4.842	1	1	485	3	1	28	2292	0
4.85	1	1	486	1	1	28	2292	0
4.852	1	1	486	3	1	28	2292	0
4.86	1	1	487	1	1	28	2292	0
4.862	1	1	487	3	1	28	2292	0
4.87	1	1	488	1	1	28	2292	0
4.872	1	1	488	3	1	28	2292	0
4.88	1	1	489	1	1	28	2292	0
4.882	1	1	489	3	1	28	2292	0
4.89	1	1	490	1	1	28	2292	0
4.892	1	1	490	3	1	28	2292	0
4.9	1	1	491	1	1	28	2292	0
4.902	1	1	491	3	1	28	2292	0
4.91	1	1	492	1	1	28	2292	0
4.912	1	1	492	3	1	28	2292	0
4.92	1	1	493	1	1	28	2292	0
4.922	1	1	493	3	1	28	2292	0
4.93	1	1	494	1	1	28	2292	0
4.932	1	1	494	3	1	28	2292	0
4.94	1	1	495	1	1	28	2292	0
4.942	1	1	495	3	1	28	2292	0
4.95	1	1	496	1	1	28	2292	0
4.952	1	1	496	3	1	28	2292	0
4.96	1	1	497	1	1	28	2292	0
4.962	1	1	497	3	1	28	2292	0
4.97	1	1	498	1	1	28	2292	0
4.972	1	1	498	3	1	28	2292	0
4.98	1	1	499	1	1	28	2292	0
4.982	1	1	499	3	1	28	2292	0
4.99	1	1	500	1	1	28	2292	0
4.992	1	1	500	3	1	28	2292	0
5	1	1	501	1	1	28	2292	0
5.002	1	1	501	3	1	28	2292	0
5.01	1	1	502	1	1	28	2292	0
5.012	1	1	502	3	1	28	2292	0
5.02	1	1	503	1	1	28	2292	0
5.022	1	1	503	3	1	28	2292	0
5.03	1	1	504	1	1	28	2292	0
5.032	1	1	504	3	1	28	2292	0
5.04	1	1	505	1	1	28	2292	0
5.042	1	1	505	3	1	28	2292	0
5.05	1	1	506	1	1	28	2292	0
5.052	1	1	506	3	1	28	2292	0
5.06	1	1	507	1	1	28	2292	0
5.062	1	1	507	3	1	28	2292	0
5.07	1	1	508	1	1	28	2292	0
5.072	1	1	508	3	1	28	2292	0
5.08	1	1	509	1	1	28	2292	0
5.082	1	1	509	3	1	28	2292	0
5.09	1	1	510	1	1	28	2292	0
5.092	1	1	510	3	1	28	2292	0
5.1	1	1	511	1	1	28	2292	0
5.102	1	1	511	3	1	28	2292	0
5.11	1	1	512	1	1	28	2292	0
5.112	1	1	512	3	1	28	2292	0
5.12	1	1	513	1	1	28	2292	0
5.122	1	1	513	3	1	28	2292	0
5.13	1	1	514	1	1	28	2292	0
5.132	1	1	514	3	1	28	2292	0
5.14	1	1	515	1	1	28	2292	0
5.142	1	1	515	3	1	28	2292	0
5.15	1	1	516	1	1	28	2292	0
5.152	1	1	516	3	1	28	2292	0
5.16	1	1	517	1	1	28	2292	0
5.162	1	1	517	3	1	28	2292	0
5.17	1	1	518	1	1	28	2292	0
5.172	1	1	518	3	1	28	2292	0
5.18	1	1	519	1	1	28	2292	0
5.182	1	1	519	3	1	28	2292	0
5.19	1	1	520	1	1	28	2292	0
5.192	1	1	520	3	1	28	2292	0
5.2	1	1	521	1	1	28	2292	0
5.202	1	1	521	3	1	28	2292	0
5.21	1	1	522	1	1	28	2292	0
5.212	1	1	522	3	1	28	2292	0
5.22	1	1	523	1	1	28	2292	0
5.222	1	1	523	3	1	28	2292	0
5.23	1	1	524	1	1	28	2292	0
5.232	1	1	524	3	1	28	2292	0
5.24	1	1	525	1	1	28	2292	0
5.242	1	1	525	3	1	28	2292	0
5.25	1	1	526	1	1	28	2292	0
5.252	1	1	526	3	1	28	2292	0
5.26	1	1	527	1	1	28	2292	0
5.262	1	1	527	3	1	28	2292	0
5.27	1	1	528	1	1	28	2292	0
5.272	1	1	528	3	1	28	2292	0
5.28	1	1	529	1	1	28	2292	0
5.282	1	1	529	3	1	28	2292	0
5.29	1	1	530	1	1	28	2292	0
5.292	1	1	530	3	1	28	2292	0
5.3	1	1	531	1	1	28	2292	0
5.302	1	1	531	3	1	28	2292	0
5.31	1	1	532	1	1	28	2292	0
5.312	1	1	532	3	1	28	2292	0
5.32	1	1	533	1	1	28	2292	0
5.322	1	1	533	3	1	28	2292	0
5.33	1	1	534	1	1	28	2292	0
5.332	1	1	534	3	1	28	2292	0
5.34	1	1	535	1	1	28	2292	0
5.342	1	1	535	3	1	28	2292	0
5.35	1	1	536	1	1	28	2292	0
5.352	1	1	536	3	1	28	2292	0
5.36	1	1	537	1	1	28	2292	0
5.362	1	1	537	3	1	28	2292	0
5.37	1	1	538	1	1	28	2292	0
5.372	1	1	538	3	1	28	2292	0
5.38	1	1	539	1	1	28	2292	0
5.382	1	1	539	3	1	28	2292	0
5.39	1	1	540	1	1	28	2292	0
5.392	1	1	540	3	1	28	2292	0
5.4	1	1	541	1	1	28	2292	0
5.402	1	1	541	3	1	28	2292	0
5.41	1	1	542	1	1	28	2292	0
5.412	1	1	542	3	1	28	2292	0
5.42	1	1	543	1	1	28	2292	0
5.422	1	1	543	3	1	28	2292	0
5.43	1	1	544	1	1	28	2292	0
5.432	1	1	544	3	1	28	2292	0
5.44	1	1	545	1	1	28	2292	0
5.442	1	1	545	3	1	28	2292	0
5.45	1	1	546	1	1	28	2292	0
5.452	1	1	546	3	1	28	2292	0
5.46	1	1	547	1	1	28	2292	0
5.462	1	1	547	3	1	28	2292	0
5.47	1	1	548	1	1	28	2292	0
5.472	1	1	548	3	1	28	2292	0
5.48	1	1	549	1	1	28	2292	0
5.482	1	1	549	3	1	28	2292	0
5.49	1	1	550	1	1	28	2292	0
5.492	1	1	550	3	1	28	2292	0
5.5	1	1	551	1	1	28	2292	0
5.502	1	1	551	3	1	28	2292	0
5.51	1	1	552	1	1	28	2292	0
5.512	1	1	552	3	1	28	2292	0
5.52	1	1	553	1	1	28	2292	0
5.522	1	1	553	3	1	28	2292	0
5.53	1	1	554	1	1	28	2292	0
5.532	1	1	554	3	1	28	2292	0
5.54	1	1	555	1	1	28	2292	0
5.542	1	1	555	3	1	28	2292	0
5.55	1	1	556	1	1	28	2292	0
5.552	1	1	556	3	1	28	2292	0
5.56	1	1	557	1	1	28	2292	0
5.562	1	1	557	3	1	28	2292	0
5.57	1	1	558	1	1	28	2292	0
5.572	1	1	558	3	1	28	2292	0
5.58	1	1	559	1	1	28	2292	0
5.582	1	1	559	3	1	28	2292	0
5.59	1	1	560	1	1	28	2292	0
5.592	1	1	560	3	1	28	2292	0
5.6	1	1	561	1	1	28	2292	0
5.602	1	1	561	3	1	28	2292	0
5.61	1	1	562	1	1	28	2292	0
5.612	1	1	562	3	1	28	2292	0
5.62	1	1	563	1	1	28	2292	0
5.622	1	1	563	3	1	28	2292	0
5.63	1	1	564	1	1	28	2292	0
5.632	1	1	564	3	1	28	2292	0
5.64	1	1	565	1	1	28	2292	0
5.642	1	1	565	3	1	28	2292	0
5.65	1	1	566	1	1	28	2292	0
5.652	1	1	566	3	1	28	2292	0
5.66	1	1	567	1	1	28	2292	0
5.662	1	1	567	3	1	28	2292	0
5.67	1	1	568	1	1	28	2292	0
5.672	1	1	568	3	1	28	2292	0
5.68	1	1	569	1	1	28	2292	0
5.682	1	1	569	3	1	28	2292	0
5.69	1	1	570	1	1	28	2292	0
5.692	1	1	570	3	1	28	2292	0
5.7	1	1	571	1	1	28	2292	0
5.702	1	1	571	3	1	28	2292	0
5.71	1	1	572	1	1	28	2292	0
5.712	1	1	572	3	1	28	2292	0
5.72	1	1	573	1	1	28	2292	0
5.722	1	1	573	3	1	28	2292	0
5.73	1	1	574	1	1	28	2292	0
5.732	1	1	574	3	1	28	2292	0
5.74	1	1	575	1	1	28	2292	0
5.742	1	1	575	3	1	28	2292	0
5.75	1	1	576	1	1	28	2292	0
5.752	1	1	576	3	1	28	2292	0
5.76	1	1	577	1	1	28	2292	0
5.762	1	1	577	3	1	28	2292	0
5.77	1	1	578	1	1	28	2292	0
5.772	1	1	578	3	1	28	2292	0
5.78	1	1	579	1	1	28	2292	0
5.782	1	1	579	3	1	28	2292	0
5.79	1	1	580	1	1	28	2292	0
5.792	1	1	580	3	1	28	2292	0
5.8	1	1	581	1	1	28	2292	0
5.802	1	1	581	3	1	28	2292	0
5.81	1	1	582	1	1	28	2292	0
5.812	1	1	582	3	1	28	2292	0
5.82	1	1	583	1	1	28	2292	0
5.822	1	1	583	3	1	28	2292	0
5.83	1	1	584	1	1	28	2292	0
5.832	1	1	584	3	1	28	2292	0
5.84	1	1	585	1	1	28	2292	0
5.842	1	1	585	3	1	28	2292	0
5.85	1	1	586	1	1	28	2292	0
5.852	1	1	586	3	1	28	2292	0
5.86	1	1	587	1	1	28	2292	0
5.862	1	1	587	3	1	28	2292	0
5.87	1	1	588	1	1	28	2292	0
5.872	1	1	588	3	1	28	2292	0
5.88	1	1	589	1	1	28	2292	0
5.882	1	1	589	3	1	28	2292	0
5.89	1	1	590	1	1	28	2292	0
5.892	1	1	590	3	1	28	2292	0
5.9	1	1	591	1	1	28	2292	0
5.902	1	1	591	3	1	28	2292	0
5.91	1	1	592	1	1	28	2292	0
5.912	1	1	592	3	1	28	2292	0
5.92	1	1	593	1	1	28	2292	0
5.922	1	1	593	3	1	28	2292	0
5.93	1	1	594	1	1	28	2292	0
5.932	1	1	594	3	1	28	2292	0
5.94	1	1	595	1	1	28	2292	0
5.942	1	1	595	3	1	28	2292	0
5.95	1	1	596	1	1	28	2292	0
5.952	1	1	596	3	1	28	2292	0
5.96	1	1	597	1	1	28	2292	0
5.962	1	1	597	3	1	28	2292	0
5.97	1	1	598	1	1	28	2292	0
5.972	1	1	598	3	1	28	2292	0
5.98	1	1	599	1	1	28	2292	0
5.982	1	1	599	3	1	28	2292	0
5.99	1	1	600	1	1	28	2292	0
5.992	1	1	600	3	1	28	2292	0
6	1	1	601	1	1	28	2292	0
6.002	1	1	601	3	1	28	2292	0
6.01	1	1	602	1	1	28	2292	0
6.012	1	1	602	3	1	28	2292	0
6.02	1	1	603	1	1	28	2292	0
6.022	1	1	603	3	1	28	2292	0
6.03	1	1	604	1	1	28	2292	0
6.032	1	1	604	3	1	28	2292	0
6.04	1	1	605	1	1	28	2292	0
6.042	1	1	605	3	1	28	2292	0
6.05	1	1	606	1	1	28	2292	0
6.052	1	1	606	3	1	28	2292	0
6.06	1	1	607	1	1	28	2292	0
6.062	1	1	607	3	1	28	2292	0
6.07	1	1	608	1	1	28	2292	0
6.072	1	1	608	3	1	28	2292	0
6.08	1	1	609	1	1	28	2292	0
6.082	1	1	609	3	1	28	2292	0
6.09	1	1	610	1	1	28	2292	0
6.092	1	1	610	3	1	28	2292	0
6.1	1	1	611	1	1	28	2292	0
6.102	1	1	611	3	1	28	2292	0
6.11	1	1	612	1	1	28	2292	0
6.112	1	1	612	3	1	28	2292	0
6.12	1	1	613	1	1	28	2292	0
6.122	1	1	613	3	1	28	2292	0
6.13	1	1	614	1	1	28	2292	0
6.132	1	1	614	3	1	28	2292	0
6.14	1	1	615	1	1	28	2292	0
6.142	1	1	615	3	1	28	2292	0
6.15	1	1	616	1	1	28	2292	0
6.152	1	1	616	3	1	28	2292	0
6.16	1	1	617	1	1	28	2292	0
6.162	1	1	617	3	1	28	2292	0
6.17	1	1	618	1	1	28	2292	0
6.172	1	1	618	3	1	28	2292	0
6.18	1	1	619	1	1	28	2292	0
6.182	1	1	619	3	1	28	2292	0
6.19	1	1	620	1	1	28	2292	0
6.192	1	1	620	3	1	28	2292	0
6.2	1	1	621	1	1	28	2292	0
6.202	1	1	621	3	1	28	2292	0
6.21	1	1	622	1	1	28	2292	0
6.212	1	1	622	3	1	28	2292	0
6.22	1	1	623	1	1	28	2292	0
6.222	1	1	623	3	1	28	2292	0
6.23	1	1	624	1	1	28	2292	0
6.232	1	1	624	3	1	28	2292	0
6.24	1	1	625	1	1	28	2292	0
6.242	1	1	625	3	1	28	2292	0
6.25	1	1	626	1	1	28	2292	0
6.252	1	1	626	3	1	28	2292	0
6.26	1	1	627	1	1	28	2292	0
6.262	1	1	627	3	1	28	2292	0
6.27	1	1	628	1	1	28	2292	0
6.272	1	1	628	3	1	28	2292	0
6.28	1	1	629	1	1	28	2292	0
6.282	1	1	629	3	1	28	2292	0
6.29	1	1	630	1	1	28	2292	0
6.292	1	1	630	3	1	28	2292	0
6.3	1	1	631	1	1	28	2292	0
6.302	1	1	631	3	1	28	2292	0
6.31	1	1	632	1	1	28	2292	0
6.312	1	1	632	3	1	28	2292	0
6.32	1	1	633	1	1	28	2292	0
6.322	1	1	633	3	1	28	2292	0
6.33	1	1	634	1	1	28	2292	0
6.332	1	1	634	3	1	28	2292	0
6.34	1	1	635	1	1	28	2292	0
6.342	1	1	635	3	1	28	2292	0
6.35	1	1	636	1	1	28	2292	0
6.352	1	1	636	3	1	28	2292	0
6.36	1	1	637	1	1	28	2292	0
6.362	1	1	637	3	1	28	2292	0
6.37	1	1	638	1	1	28	2292	0
6.372	1	1	638	3	1	28	2292	0
6.38	1	1	639	1	1	28	2292	0
6.382	1	1	639	3	1	28	2292	0
6.39	1	1	640	1	1	28	2292	0
6.392	1	1	640	3	1	28	2292	0
6.4	1	1	641	1	1	28	2292	0
6.402	1	1	641	3	1	28	2292	0
6.41	1	1	642	1	1	28	2292	0
6.412	1	1	642	3	1	28	2292	0
6.42	1	1	643	1	1	28	2292	0
6.422	1	1	643	3	1	28	2292	0
6.43	1	1	644	1	1	28	2292	0
6.432	1	1	644	3	1	28	2292	0
6.44	1	1	645	1	1	28	2292	0
6.442	1	1	645	3	1	28	2292	0
6.45	1	1	646	1	1	28	2292	0
6.452	1	1	646	3	1	28	2292	0
6.46	1	1	647	1	1	28	2292	0
6.462	1	1	647	3	1	28	2292	0
6.47	1	1	648	1	1	28	2292	0
6.472	1	1	648	3	1	28	2292	0
6.48	1	1	649	1	1	28	2292	0
6.482	1	1	649	3	1	28	2292	0
6.49	1	1	650	1	1	28	2292	0
6.492	1	1	650	3	1	28	2292	0
6.5	1	1	651	1	1	28	2292	0
6.502	1	1	651	3	1	28	2292	0
6.51	1	1	652	1	1	28	2292	0
6.512	1	1	652	3	1	28	2292	0
6.52	1	1	653	1	1	28	2292	0
6.522	1	1	653	3	1	28	2292	0
6.53	1	1	654	1	1	28	2292	0
6.532	1	1	654	3	1	28	2292	0
6.54	1	1	655	1	1	28	2292	0
6.542	1	1	655	3	1	28	2292	0
6.55	1	1	656	1	1	28	2292	0
6.552	1	1	656	3	1	28	2292	0
6.56	1	1	657	1	1	28	2292	0
6.562	1	1	657	3	1	28	2292	0
6.57	1	1	658	1	1	28	2292	0
6.572	1	1	658	3	1	28	2292	0
6.58	1	1	659	1	1	28	2292	0
6.582	1	1	659	3	1	28	2292	0
6.59	1	1	660	1	1	28	2292	0
6.592	1	1	660	3	1	28	2292	0
6.6	1	1	661	1	1	28	2292	0
6.602	1	1	661	3	1	28	2292	0
6.61	1	1	662	1	1	28	2292	0
6.612	1	1	662	3	1	28	2292	0
6.62	1	1	663	1	1	28	2292	0
6.622	1	1	663	3	1	28	2292	0
6.63	1	1	664	1	1	28	2292	0
